83641,69107.p
17565,64782.p
25522,39927.p
1755,175215.p
12495,283358.p
38626,163848.p
31706,339422.p
7862,343421.p
92345,34645.p
52879,393808.p
18526,345277.p
57730,391002.p
50067,143553.p
12834,40469.p
12430,22247.p
2869,227025.p
76131,26590.p
74346,398844.p
86432,227587.p
39970,424256.p
22429,26018.p
54753,149556.p
68843,435830.p
53294,20244.p
75621,353059.p
90150,399043.p
68180,111133.p
12472,28565.p
93973,394853.p
24737,116695.p
11499,5321.p
3901,264775.p
1545,33057.p
73617,40236.p
9976,317825.p
14109,9123.p
12438,365397.p
71513,237777.p
57390,237936.p
39671,25578.p
64769,357806.p
72350,22397.p
91597,113089.p
95388,46122.p
93204,327634.p
46058,19523.p
97495,28837.p
47046,42639.p
22694,15185.p
88157,32040.p
47373,310623.p
5825,287215.p
28802,13451.p
85434,45584.p
98082,436789.p
48311,393914.p
86746,329558.p
6509,16634.p
14294,3830.p
1976,209441.p
47032,205090.p
16262,283761.p
44635,5517.p
97470,106975.p
28336,101969.p
88194,403331.p
43277,11848.p
84080,100566.p
49815,118436.p
55989,12664.p
96885,34167.p
31449,176283.p
10754,1469.p
17707,414497.p
55028,80586.p
8705,284496.p
9014,30396.p
99324,272584.p
81602,38715.p
95418,3811.p
2147,25221.p
71637,24887.p
30642,420219.p
61041,11103.p
19604,1640.p
27835,252686.p
11764,148185.p
56079,124545.p
66498,229183.p
73128,24890.p
26785,102516.p
73000,329933.p
99121,287052.p
94646,433537.p
4198,437357.p
8890,274628.p
64803,434356.p
294,28956.p
25727,302262.p
10077,74634.p
15624,44432.p
80411,5685.p
6552,121677.p
88073,421554.p
50020,80951.p
56237,404154.p
22480,3135.p
82282,12492.p
94481,115552.p
66153,206197.p
7461,397260.p
57059,420848.p
87894,416607.p
94641,26244.p
21832,35378.p
92538,9060.p
35508,52948.p
62951,39759.p
92813,40394.p
56317,140471.p
7897,4456.p
25159,29254.p
33149,163375.p
95532,40639.p
59678,332.p
82879,305572.p
86441,39219.p
26685,36515.p
27811,340754.p
95380,34885.p
52241,389330.p
45293,69799.p
95250,19912.p
42228,333027.p
30056,10718.p
12123,27319.p
74563,298962.p
24550,115751.p
24517,252442.p
8288,393307.p
71671,54567.p
52321,294977.p
78474,90427.p
18150,326373.p
63796,266080.p
40314,83893.p
92955,358366.p
60163,362575.p
80415,67306.p
16547,170270.p
76387,10277.p
9412,173036.p
5401,299271.p
12229,207268.p
31157,328574.p
34174,181552.p
1737,381631.p
93830,420798.p
52115,337703.p
22361,11895.p
74624,256268.p
42122,79332.p
24377,340586.p
40655,16481.p
85503,396259.p
48192,222083.p
32658,218873.p
11357,20559.p
49302,45520.p
56025,224132.p
24958,314694.p
72858,293846.p
8976,207212.p
67571,181960.p
35132,163296.p
77084,343569.p
41563,429300.p
67847,352928.p
97006,5330.p
91779,408903.p
88112,84629.p
56271,2945.p
63763,7751.p
59173,419001.p
21762,54024.p
21255,213068.p
39051,19853.p
21138,14954.p
45188,13998.p
61080,231573.p
97962,45625.p
6450,235417.p
52508,338170.p
21401,416657.p
72288,130851.p
6147,250468.p
22853,315821.p
16579,41810.p
30717,8344.p
81847,20960.p
28495,154944.p
99226,230362.p
92211,277432.p
86748,65313.p
4845,35326.p
21076,413416.p
40613,241905.p
41025,22626.p
99016,10031.p
68665,345017.p
98121,415514.p
47418,395301.p
8759,399025.p
64600,24958.p
87269,70189.p
49777,59531.p
78261,8604.p
30763,285957.p
91090,248589.p
87897,330376.p
55260,405600.p
19332,206656.p
67595,311632.p
25492,10094.p
54288,28912.p
27375,389049.p
59077,137533.p
17810,2482.p
68450,72048.p
32319,152319.p
69569,45164.p
21841,34851.p
75766,7087.p
5556,13824.p
58881,95606.p
32258,186853.p
81791,27227.p
42261,436045.p
56679,30485.p
34874,41540.p
55470,189871.p
82057,39863.p
90528,101953.p
90401,115547.p
79834,171825.p
62804,326570.p
83222,280847.p
65739,316632.p
78872,40279.p
2170,1749.p
90295,139127.p
82900,396269.p
82366,373983.p
93301,33072.p
29154,355355.p
42136,320212.p
85900,272282.p
48870,176921.p
95795,307723.p
42577,380373.p
27609,27733.p
19555,24458.p
29387,228307.p
73939,83426.p
2441,103859.p
83065,128617.p
25793,349320.p
93908,293155.p
69379,14037.p
21697,432225.p
35174,430785.p
51556,386178.p
11937,285281.p
4135,351902.p
44197,326636.p
95919,40382.p
53178,772.p
50041,201512.p
83027,408946.p
43854,160430.p
8878,416770.p
83258,31986.p
21651,213456.p
19209,92233.p
1411,229519.p
65775,18118.p
59557,34301.p
76496,16101.p
73582,17119.p
73693,224528.p
9185,379581.p
94137,208579.p
82812,4639.p
47550,3966.p
91417,122522.p
80479,264665.p
76789,20138.p
60907,36535.p
78459,32374.p
1484,15175.p
24121,318717.p
9416,28255.p
26598,8228.p
43209,4178.p
66001,159667.p
33389,341694.p
16462,336455.p
98824,145616.p
41076,10663.p
3487,176208.p
92325,90221.p
808,35153.p
50808,286904.p
72640,220396.p
24564,403231.p
81125,330289.p
46837,35773.p
27386,343052.p
99192,95194.p
46756,17711.p
72311,366295.p
69800,21078.p
56346,35098.p
21089,438962.p
75788,326000.p
74525,258827.p
95146,410887.p
32793,106539.p
1014,39545.p
63430,174166.p
28047,39319.p
34496,334590.p
9853,66521.p
1235,13395.p
27632,429159.p
30221,90201.p
89370,341947.p
43358,1800.p
56053,427066.p
304,30914.p
79578,75382.p
2263,22394.p
62059,425273.p
7597,26141.p
70788,33433.p
83053,344725.p
2647,368984.p
17756,44583.p
37003,242103.p
28252,117459.p
20397,2938.p
53765,44592.p
3880,1899.p
8713,112414.p
70726,22233.p
18743,197347.p
40022,293448.p
42487,98455.p
70539,14972.p
40863,254158.p
9150,148337.p
30313,124590.p
11825,36928.p
8994,29817.p
19416,64895.p
47015,302436.p
65546,334055.p
50851,37051.p
43564,313785.p
79623,417607.p
68804,137849.p
44336,365999.p
55918,379440.p
45370,276723.p
33202,401501.p
67757,41003.p
83612,17047.p
26865,311238.p
47017,434235.p
90821,272622.p
151,20798.p
19792,334084.p
14105,60890.p
60448,117259.p
13610,244177.p
88660,284124.p
38803,2164.p
94727,140083.p
94419,34719.p
39416,313470.p
58857,422229.p
69535,316719.p
56181,428970.p
32727,20663.p
63976,330105.p
44276,44495.p
21328,212426.p
91352,231579.p
40292,327058.p
62053,75116.p
16063,15014.p
19452,5821.p
65028,38297.p
97784,113349.p
74858,415042.p
42491,179019.p
5158,25054.p
33380,26103.p
18799,160008.p
81676,3880.p
26370,41717.p
62866,223420.p
30910,339224.p
15226,241582.p
66476,415901.p
1974,254644.p
89618,109082.p
63676,33598.p
66122,22178.p
90824,372086.p
57584,96304.p
45935,328414.p
22536,272304.p
67579,153298.p
27753,87858.p
9917,25339.p
5696,123917.p
36087,79329.p
47712,92960.p
70713,405341.p
67126,34177.p
96844,277293.p
16997,94797.p
55911,175409.p
92782,293281.p
34629,112154.p
14404,441664.p
54677,220420.p
62705,6770.p
64018,35740.p
66490,249436.p
96923,317273.p
22523,120117.p
47304,343133.p
33385,188384.p
66189,272820.p
73470,113641.p
54631,98076.p
9426,27418.p
75835,370205.p
48760,440689.p
54615,326977.p
12406,165955.p
22183,335876.p
45563,156119.p
29729,15894.p
56296,45938.p
24477,292775.p
46890,436335.p
68286,103069.p
90568,164885.p
44214,348943.p
49598,93410.p
61322,335845.p
94290,290474.p
93394,44559.p
23326,17590.p
2387,423485.p
66026,243891.p
94454,31038.p
5449,163755.p
31391,195239.p
2064,304964.p
92059,14407.p
10118,319890.p
61595,311522.p
38430,181720.p
6525,17126.p
69689,220797.p
3700,298724.p
18264,361907.p
30363,8243.p
92652,195379.p
70215,161631.p
62424,316378.p
88734,371227.p
81627,1440.p
7661,418984.p
80257,325000.p
20827,78554.p
4614,247320.p
64398,335731.p
29197,38644.p
66336,3083.p
50864,32141.p
62934,53747.p
73901,10724.p
36396,365925.p
98174,245631.p
42134,331596.p
15173,253025.p
4696,154446.p
26820,131035.p
16326,344702.p
33762,60911.p
98937,36299.p
1993,9976.p
95728,118992.p
89101,350720.p
69740,323764.p
37865,412335.p
67206,311292.p
55664,16761.p
56624,192224.p
51548,417650.p
20514,289940.p
21511,430131.p
77114,8115.p
52463,12645.p
12626,424193.p
47753,127648.p
72422,432086.p
50786,313111.p
5182,375797.p
20269,16179.p
24472,194018.p
75168,7650.p
49294,7758.p
28579,13772.p
54787,345294.p
88503,5877.p
86148,118157.p
79503,440758.p
4839,27480.p
24723,263307.p
83361,24097.p
1035,134289.p
57359,232630.p
24295,22003.p
80983,68582.p
81549,262080.p
73329,359.p
49877,166018.p
67873,275177.p
56021,55512.p
63945,86797.p
27984,27555.p
41573,370679.p
56640,8091.p
12178,114024.p
51652,390038.p
18845,321338.p
46921,267947.p
99195,278415.p
57442,32382.p
41804,51218.p
88799,32720.p
57831,281799.p
14959,147204.p
99433,140710.p
65046,33718.p
62021,123396.p
73669,435014.p
43020,81140.p
42366,35005.p
52340,1396.p
24151,11747.p
68820,40454.p
11666,22388.p
44145,147157.p
94978,418389.p
35825,161043.p
99130,28826.p
28870,408679.p
91341,213349.p
49380,10085.p
37941,333193.p
58664,41204.p
3406,35710.p
60122,329882.p
46269,389155.p
34563,390466.p
74361,234456.p
12733,40535.p
29321,15404.p
95251,287016.p
56680,272895.p
96427,59426.p
91251,13279.p
32629,10257.p
97223,154245.p
57233,314179.p
2283,37813.p
1730,433577.p
11120,27111.p
13499,169822.p
37558,149997.p
5356,355047.p
92050,7959.p
50632,104861.p
33426,237648.p
99296,26405.p
45725,298605.p
41659,62367.p
12710,14265.p
50785,340174.p
49972,225508.p
99873,317731.p
84559,26446.p
94793,41297.p
93793,349376.p
23575,22387.p
42923,181418.p
75287,354241.p
19966,102007.p
39087,40982.p
41561,172520.p
88838,188817.p
53289,253745.p
58705,385863.p
63454,4543.p
74358,19255.p
10411,11650.p
87583,239000.p
27120,303800.p
64116,9805.p
22070,36151.p
56141,13523.p
67401,115572.p
82004,44571.p
99629,120840.p
51031,235525.p
99098,146538.p
43498,17115.p
83983,42419.p
29352,12164.p
57259,80609.p
2935,201038.p
2275,399282.p
40170,557.p
38826,276801.p
18544,414369.p
56708,19592.p
46298,53724.p
5466,305410.p
17625,104073.p
96724,2217.p
40259,44563.p
26640,163250.p
24725,312792.p
36800,32088.p
13083,428067.p
89734,168948.p
19530,66541.p
30199,39959.p
77082,33789.p
61106,435586.p
31928,249112.p
82105,44501.p
9361,313415.p
92195,260207.p
34783,275551.p
75575,12109.p
83572,418178.p
186,432579.p
44049,286900.p
76247,4261.p
2643,69551.p
83436,17272.p
32719,3873.p
72449,433366.p
32627,329042.p
23367,136307.p
17620,3094.p
69424,416342.p
88202,353963.p
11394,173408.p
82536,340563.p
96607,335312.p
99088,29967.p
96348,42606.p
21206,224817.p
83056,19499.p
44464,166542.p
47932,43863.p
11588,305333.p
95456,34605.p
65745,60992.p
11244,359112.p
54374,159472.p
100056,421450.p
46824,22099.p
26584,304530.p
64919,224572.p
24473,407197.p
58695,229921.p
26575,253064.p
63069,425453.p
49637,40690.p
31114,15947.p
9903,180384.p
23009,192411.p
16337,3772.p
30991,12104.p
15296,306952.p
34184,355836.p
15918,31536.p
18307,144225.p
97604,196193.p
97842,101114.p
66746,58538.p
9059,40146.p
87807,770.p
20212,249901.p
18147,31362.p
72961,9751.p
17188,16341.p
45984,30646.p
73667,33936.p
5926,17253.p
44534,229396.p
66226,4552.p
18386,211539.p
27238,12518.p
6889,354390.p
82570,279264.p
39919,3634.p
11960,323130.p
25823,395622.p
10853,393273.p
99518,64406.p
46142,4175.p
65293,11193.p
58064,241015.p
54303,4683.p
23345,281879.p
94745,210604.p
80404,8969.p
24470,24519.p
68715,288788.p
29027,56766.p
32120,100568.p
85747,418910.p
76178,160607.p
3199,78832.p
98351,141070.p
89674,395308.p
61229,252284.p
10384,44155.p
78113,374471.p
69457,111722.p
83185,286145.p
89345,388832.p
35197,143951.p
5722,422201.p
46036,39970.p
43698,410933.p
58151,36556.p
20422,220434.p
6105,40211.p
8564,13039.p
10493,17661.p
2589,137532.p
48168,191576.p
51189,121684.p
26024,42963.p
40549,39849.p
91741,40620.p
38548,343964.p
21512,410201.p
73205,364755.p
31400,83541.p
34127,386004.p
42662,57515.p
19110,95490.p
83091,65315.p
75320,6866.p
84652,29568.p
26935,246979.p
89125,210994.p
77908,31447.p
39250,89060.p
29575,13086.p
1296,34556.p
45606,380614.p
33627,416880.p
56510,35716.p
64521,142959.p
65128,418324.p
25940,16574.p
72689,419344.p
5650,248867.p
18289,31575.p
61116,24196.p
4671,278543.p
91361,64704.p
68043,64511.p
10719,289369.p
8530,305195.p
28352,94054.p
94609,34625.p
42959,206721.p
57917,413918.p
50291,45257.p
76517,317567.p
61442,257545.p
54945,213754.p
27679,84390.p
90819,33810.p
82876,28946.p
10647,244912.p
28327,82745.p
36515,100004.p
24762,316428.p
98958,221090.p
79700,8671.p
14722,292263.p
10684,282017.p
53689,210407.p
36020,125059.p
72165,18281.p
48328,333972.p
91702,294280.p
56119,237167.p
69112,43934.p
7810,257017.p
32521,403455.p
10916,429613.p
54639,159387.p
82355,329539.p
62193,423749.p
58029,332590.p
37907,41903.p
71734,416383.p
9247,336404.p
55220,38534.p
93704,67300.p
40795,171084.p
11803,46218.p
2606,10403.p
37553,315949.p
83042,72197.p
70105,39164.p
48279,416931.p
61963,345551.p
89096,68655.p
49985,437740.p
63958,313144.p
35577,253032.p
71468,18896.p
38272,3827.p
57260,279346.p
36898,110106.p
45097,28061.p
47136,361968.p
62535,14217.p
93405,434584.p
95896,402747.p
33899,299251.p
3971,6920.p
2117,395766.p
89892,395164.p
99050,277073.p
30165,366585.p
20752,312026.p
76762,46013.p
84943,42672.p
77603,188335.p
16491,16995.p
66470,19590.p
71449,125687.p
50319,364862.p
54536,21435.p
21386,3947.p
34104,269014.p
66135,271917.p
95929,39415.p
73923,177487.p
69334,83217.p
14618,100102.p
95568,358143.p
57068,199559.p
78277,379139.p
57555,46128.p
865,44238.p
57150,14492.p
27467,25869.p
53762,19421.p
46284,9815.p
18362,376831.p
45816,283063.p
83545,335724.p
82173,22949.p
4468,401806.p
2939,433952.p
74304,308845.p
95665,307264.p
97677,32865.p
3808,1518.p
99272,5550.p
51577,26797.p
63098,11016.p
48963,410618.p
82667,17017.p
57268,274728.p
68598,441229.p
19042,25130.p
85473,336268.p
53519,45541.p
95632,93434.p
30393,5167.p
86407,120019.p
53768,11368.p
86062,37009.p
99883,4356.p
89416,325515.p
35565,389206.p
4295,388462.p
7878,17305.p
79837,12969.p
27094,188268.p
76373,312746.p
32953,58237.p
89737,39773.p
12866,437410.p
4811,45299.p
44808,368782.p
47604,280586.p
95006,44156.p
55017,178248.p
84348,231154.p
71283,14543.p
28243,122807.p
18917,182031.p
54600,228103.p
27442,436771.p
76746,161027.p
12619,30987.p
82215,38089.p
24820,212030.p
87077,287670.p
95539,128637.p
5805,375907.p
62920,83984.p
24717,369464.p
3959,31727.p
80869,332139.p
37113,307034.p
15149,15295.p
20109,215498.p
2959,313539.p
55755,391450.p
15491,249516.p
52324,398875.p
33005,343820.p
40367,300356.p
10108,17529.p
14210,289625.p
68479,43026.p
18755,423419.p
88655,44716.p
5294,18880.p
82658,26704.p
98389,419249.p
39825,281923.p
44184,365870.p
86021,213220.p
43644,343391.p
29730,331105.p
79611,366923.p
86507,36020.p
33414,44917.p
24409,34539.p
19287,305457.p
96531,325013.p
72578,440780.p
11862,332493.p
16272,149196.p
78709,92668.p
80455,157157.p
18647,30578.p
43830,5072.p
59072,239549.p
47528,118424.p
55316,31418.p
5307,398292.p
86814,431307.p
42339,23050.p
47195,41781.p
29685,391956.p
72902,315306.p
30368,432750.p
50565,141247.p
12010,83746.p
69605,7943.p
93039,79534.p
99949,11358.p
72684,390691.p
10371,57447.p
22584,27248.p
71202,11937.p
547,336932.p
25368,196197.p
3183,374093.p
70702,136693.p
62239,36107.p
89550,123473.p
14709,381842.p
16873,102182.p
55797,28236.p
86615,8789.p
7940,288736.p
12105,287169.p
36983,77555.p
93730,370144.p
51598,292468.p
81073,8569.p
31468,7505.p
55047,115881.p
820,24031.p
63032,11049.p
45175,158100.p
14548,427739.p
84331,333222.p
21588,9262.p
50639,303935.p
57653,8544.p
84482,184762.p
45913,350786.p
50602,41880.p
78980,169738.p
97775,430084.p
84235,17658.p
13695,300368.p
6478,341006.p
91873,13804.p
17970,192970.p
4861,89661.p
1620,83985.p
90004,28030.p
8632,61727.p
4413,98607.p
984,4507.p
2255,174306.p
73651,124251.p
3381,13969.p
99193,17962.p
45842,210921.p
70970,271952.p
53246,5687.p
54429,18201.p
55025,128709.p
21098,34105.p
99208,392799.p
40412,307903.p
55255,8272.p
70211,185823.p
53522,5493.p
59872,313872.p
59746,435078.p
54404,337209.p
73384,374728.p
48578,30732.p
72219,8245.p
24289,293845.p
92619,406972.p
70347,34236.p
10930,42822.p
39119,60133.p
67630,307809.p
56717,778.p
58926,434500.p
8132,42374.p
27361,200220.p
15669,332872.p
75323,19947.p
24291,295764.p
38514,412415.p
50998,22805.p
33363,15595.p
12914,384364.p
53200,182678.p
98959,361056.p
1633,337953.p
25776,441259.p
88905,265588.p
77395,411305.p
48921,107556.p
31298,30839.p
43768,43378.p
26526,146886.p
17981,349838.p
58679,134234.p
33310,179921.p
66546,31407.p
41123,193520.p
26174,418946.p
36683,105494.p
72490,84007.p
70421,45684.p
86567,23108.p
68466,293714.p
25615,169612.p
97708,158546.p
92428,315169.p
10447,53388.p
20913,332869.p
76158,115496.p
70116,303133.p
19600,856.p
2011,101552.p
6248,11648.p
17882,102272.p
85586,293829.p
92249,37832.p
71440,189714.p
23652,245841.p
65435,377200.p
87280,57999.p
38206,285793.p
19854,4918.p
30875,338313.p
66410,30657.p
92102,152462.p
27594,401599.p
99417,200230.p
59468,153964.p
79137,388650.p
53880,52384.p
74256,239843.p
65723,421155.p
68282,396665.p
28231,26896.p
4750,36838.p
25565,179551.p
28586,217049.p
25947,83200.p
76765,318391.p
132,322848.p
41183,11725.p
8529,50936.p
26699,158654.p
43210,33722.p
89623,268015.p
98504,29046.p
28535,63539.p
86239,401833.p
174,95431.p
26910,435945.p
57235,385259.p
31900,275180.p
4368,82094.p
93358,41526.p
10761,34014.p
22442,288205.p
93133,260070.p
78531,2139.p
13403,164203.p
8537,11624.p
91774,349363.p
39843,226495.p
18916,252373.p
97855,41095.p
62378,281343.p
23922,39359.p
19310,43969.p
25571,382322.p
99106,160621.p
78097,40315.p
92170,291235.p
13350,385130.p
60530,159000.p
64394,17617.p
37068,180069.p
76122,172827.p
47740,18095.p
38265,83954.p
23089,440709.p
65854,35970.p
86694,441794.p
90910,39690.p
13491,408160.p
8684,12718.p
4504,12079.p
65702,378189.p
12108,25268.p
53747,337009.p
36873,103796.p
92881,339526.p
92143,422539.p
90036,19545.p
45765,150094.p
74364,252517.p
92466,290451.p
86465,132958.p
13032,125796.p
57085,110872.p
59735,167179.p
22518,314945.p
84816,42974.p
93717,391249.p
94431,69464.p
15361,31259.p
72279,138250.p
45081,183050.p
79833,44080.p
16629,291347.p
17274,432969.p
10589,42197.p
29339,303002.p
12015,25019.p
50545,165278.p
72652,231678.p
40440,40963.p
90474,389916.p
89246,37493.p
28858,43564.p
10450,259935.p
17628,27804.p
42342,120787.p
72749,14468.p
99352,103903.p
24751,282773.p
26681,43561.p
72908,406611.p
88140,213455.p
11164,404127.p
80158,36224.p
84867,68133.p
20355,921.p
83853,365377.p
31926,6872.p
78926,146231.p
67091,434618.p
21971,390193.p
96971,244.p
49600,298843.p
73331,381972.p
63314,239652.p
94736,206687.p
20029,33386.p
51969,224490.p
71532,364825.p
16905,338597.p
11038,16689.p
62183,111141.p
96528,29021.p
11327,29959.p
56938,83621.p
67741,104039.p
1800,431387.p
33734,5761.p
69216,398276.p
31315,32888.p
81516,298291.p
60178,41157.p
34765,126394.p
71272,339178.p
22637,14371.p
44072,27439.p
84162,692.p
16562,242546.p
55860,167400.p
31197,108311.p
45273,3875.p
41035,345938.p
92001,6814.p
93919,299180.p
28410,414197.p
2331,33010.p
81793,27243.p
90524,116083.p
55097,44185.p
25385,43184.p
29491,303267.p
56057,146987.p
60373,11298.p
66504,40159.p
4920,412137.p
76302,3435.p
6302,171610.p
94923,158430.p
69724,349204.p
86315,164415.p
84055,112189.p
29349,32692.p
70916,100486.p
80309,290011.p
27269,386264.p
2573,394842.p
49455,198755.p
52511,233601.p
73176,168474.p
40941,323352.p
54890,244672.p
52159,152129.p
15291,161782.p
35444,11284.p
68840,169404.p
36756,167474.p
5400,45326.p
33882,298145.p
19349,5721.p
45759,286541.p
54655,45389.p
88675,288687.p
78910,401857.p
46827,4867.p
5019,101946.p
86885,6266.p
31540,133982.p
65994,422226.p
35558,346601.p
78595,12268.p
49803,78693.p
58317,37863.p
93924,106312.p
97041,26696.p
40829,345039.p
56391,387768.p
90097,433054.p
98068,367929.p
4255,29370.p
84507,72174.p
41486,395285.p
9653,433077.p
83304,291921.p
54047,69522.p
97339,20063.p
3105,30876.p
76732,395741.p
47414,335075.p
74,381492.p
66924,5917.p
52171,85123.p
26046,330602.p
82615,3354.p
83960,10210.p
95073,44551.p
93563,30969.p
33706,40286.p
76503,39512.p
25678,34311.p
9053,33555.p
99180,416394.p
78567,30211.p
19035,23291.p
45251,290124.p
48629,325996.p
47895,306908.p
76317,155939.p
24346,83994.p
99136,311477.p
846,366983.p
53292,246642.p
45067,44357.p
22825,156257.p
15899,70611.p
15785,245446.p
32137,58586.p
26666,387074.p
45087,11277.p
22757,90613.p
33305,287762.p
48575,35087.p
48276,231230.p
8635,379742.p
23503,62854.p
57761,43159.p
55536,27782.p
61636,423811.p
81952,74231.p
12056,775.p
39419,151994.p
99093,78012.p
68628,114.p
30531,209223.p
22689,139464.p
36754,38203.p
40967,274331.p
59512,133442.p
18209,20962.p
36231,224385.p
4379,155748.p
17905,125702.p
90221,41352.p
44491,166847.p
68658,46075.p
30998,356467.p
79807,708.p
92093,442156.p
32975,235515.p
55185,12301.p
95013,274644.p
5194,26511.p
96793,290920.p
80801,107128.p
8753,215.p
46379,112934.p
69065,384106.p
6263,367006.p
73311,422187.p
9401,413521.p
90721,26908.p
48502,302768.p
52475,39608.p
79958,375604.p
78741,107526.p
80660,141346.p
624,26266.p
65121,8160.p
42977,42736.p
86261,258902.p
10345,302598.p
81640,227245.p
61680,332249.p
6590,227782.p
2134,2746.p
83139,292032.p
93480,226618.p
43772,110241.p
60758,249771.p
77825,391660.p
57067,138804.p
50536,280029.p
11426,17037.p
45977,381552.p
9336,45792.p
61183,297953.p
18589,285244.p
92091,12138.p
51040,368771.p
94358,239067.p
60924,402590.p
21603,24524.p
93922,29998.p
57647,377389.p
22917,259117.p
62189,316334.p
37502,154023.p
27245,28041.p
89717,389662.p
47816,118777.p
89256,26340.p
19467,14387.p
65975,45652.p
86287,327580.p
60069,149254.p
42344,34056.p
43504,28223.p
16670,354140.p
83755,308000.p
92777,420491.p
99750,24010.p
90248,1056.p
32666,122002.p
79509,11468.p
19277,18034.p
47859,262414.p
76046,206692.p
39537,113185.p
75349,115568.p
56017,129320.p
78414,268639.p
55018,54618.p
70946,356911.p
31795,170595.p
6359,323233.p
28463,405990.p
39398,36315.p
72745,343081.p
75937,12799.p
21115,32899.p
43735,118393.p
99941,272391.p
20415,13880.p
78129,436952.p
53363,1998.p
91678,221804.p
42688,406083.p
52622,231898.p
8936,373443.p
34884,257667.p
375,240661.p
28400,212280.p
44460,396657.p
31650,112623.p
20650,381671.p
3839,332246.p
9528,434921.p
3290,30641.p
19575,367456.p
56730,274846.p
44949,291070.p
73255,7296.p
1578,52919.p
60954,82306.p
45807,213792.p
14530,34831.p
55366,239291.p
62840,411653.p
90434,169811.p
74453,299806.p
36437,43427.p
27454,26640.p
2512,45583.p
21723,399712.p
83901,58011.p
98089,10499.p
44330,380749.p
69300,157197.p
68009,257592.p
8657,345976.p
2768,367272.p
95800,132000.p
12250,442335.p
98358,288842.p
68749,422501.p
97958,32344.p
61024,32477.p
79498,368990.p
40302,284948.p
29003,34119.p
7073,421415.p
3816,41245.p
26916,12403.p
68686,239204.p
87317,409643.p
39097,45241.p
88178,423721.p
9294,272399.p
8169,73777.p
51135,20016.p
23519,218218.p
44420,228617.p
24419,1277.p
98774,4933.p
2364,2361.p
83031,23038.p
87922,175369.p
35201,288180.p
22034,82241.p
97514,438747.p
55545,333618.p
28933,187450.p
38502,827.p
33773,418269.p
51956,95590.p
69104,33569.p
84120,140839.p
8231,64460.p
32020,322824.p
2381,310312.p
40264,310061.p
54045,7695.p
31497,100342.p
45406,166527.p
27428,437178.p
28502,15821.p
62414,183651.p
54658,138097.p
49069,7083.p
96336,8134.p
68655,343936.p
10543,19428.p
44864,160649.p
6711,407377.p
34889,129757.p
55486,22466.p
43570,36163.p
26031,16570.p
55735,431339.p
50347,317698.p
68201,415790.p
94543,253160.p
27217,161905.p
73515,397450.p
5494,68737.p
62005,144001.p
97428,247175.p
26151,359188.p
35576,354011.p
96168,292411.p
14888,305010.p
75743,168797.p
66955,36048.p
77497,37017.p
21871,193715.p
59261,407605.p
39117,261748.p
91299,172916.p
78478,29230.p
25608,17987.p
98572,17173.p
40117,438124.p
61194,146591.p
1405,41840.p
71542,160051.p
94127,178963.p
64968,43322.p
83409,340530.p
49438,95456.p
73309,322362.p
8048,5650.p
47779,407259.p
17291,390274.p
85788,274888.p
60866,372944.p
38808,83681.p
14306,33644.p
74111,362563.p
85443,43805.p
17371,187.p
6877,1119.p
66327,133537.p
71403,3824.p
83347,361785.p
60847,29231.p
23031,300832.p
81897,11918.p
81131,42276.p
58058,28303.p
71399,236034.p
54348,27994.p
7225,78514.p
45264,82239.p
1634,176786.p
78982,299166.p
47920,126357.p
9085,90623.p
46258,336993.p
44119,220295.p
72882,164132.p
8377,70912.p
67027,36472.p
71447,14322.p
32354,408140.p
46366,138791.p
82033,387236.p
2036,384443.p
34925,36774.p
30195,2331.p
78790,2152.p
75279,14570.p
25820,382722.p
10340,232543.p
53883,70816.p
60596,179036.p
27601,23183.p
76081,28454.p
3211,339760.p
18745,19128.p
81246,33514.p
74354,42614.p
6379,108959.p
45328,60534.p
27750,14367.p
72744,426787.p
50343,128241.p
29156,19649.p
60361,6812.p
92506,37067.p
49378,228042.p
75580,45362.p
15645,221046.p
625,29498.p
72357,281052.p
10990,309128.p
66718,59572.p
78336,29549.p
6844,19723.p
58817,37616.p
61138,172914.p
88953,39334.p
3745,278171.p
81808,64908.p
81472,90257.p
94437,270904.p
58483,20832.p
64310,161120.p
96804,90542.p
74725,313460.p
43751,36324.p
12247,81755.p
26357,331261.p
64553,313797.p
26555,312482.p
3518,41942.p
26976,25093.p
71289,348775.p
19355,300648.p
21132,79006.p
71009,153968.p
49188,206975.p
17494,278060.p
2509,129668.p
86154,79695.p
50636,155366.p
9910,289919.p
35940,11336.p
28401,44515.p
5030,139846.p
60438,260081.p
91012,45176.p
18868,386995.p
12468,339102.p
74152,22492.p
54479,207101.p
20918,82450.p
43495,214788.p
12291,236404.p
4249,59680.p
57489,228414.p
13462,377912.p
26416,20891.p
64242,430231.p
47853,236584.p
88398,111120.p
18466,30989.p
33110,283153.p
16133,22060.p
57487,216079.p
14262,149465.p
27434,208802.p
35809,347089.p
38859,344773.p
1615,32823.p
10845,307470.p
33767,140114.p
40947,221419.p
57919,376133.p
95399,309685.p
49193,9163.p
71983,395058.p
38884,283458.p
3718,149611.p
72814,84546.p
27164,102063.p
40368,169759.p
10812,136008.p
84840,117529.p
22666,221193.p
24740,28199.p
65406,28076.p
79728,320873.p
54957,41524.p
28572,23102.p
43925,77231.p
49208,293872.p
21662,88043.p
43311,19598.p
96922,6244.p
28760,128069.p
12043,70201.p
